barcode,cat_code,cat_desc,rng_code,rng_desc,sku_code,sku_desc,lifecycle_desc,contents_unit,contents_value,physical_height,physical_length,physical_width,physical_unit,weight_unit,weight_value
5028197543129,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048595,WINTER BERRIES HAND CREAM 30ML XM16,DISCON PRODUCT NON ORDERABLE,ML,30.000,11,3,3,Centimeter,Grams,36
110230026,19,CELEBRATIONS/10,011,BATH & BODY,0000000048597,RENO - COCONUT BODY BUTTER 50ML,PHASE OUT PRODUCTS,ML,50.000,3,7,7,Centimeter,Grams,70
5028197449230,19,CELEBRATIONS/10,011,BATH & BODY,0000000048597,RENO - COCONUT BODY BUTTER 50ML,PHASE OUT PRODUCTS,ML,50.000,3,7,7,Centimeter,Grams,70
190234006,19,CELEBRATIONS/10,011,BATH & BODY,0000000048598,RENO - PINK GRAPEFRUIT BODY BUTTER 50ML,PHASE OUT PRODUCTS,ML,50.000,1,1,1,Centimeter,Grams,1
5028197449216,19,CELEBRATIONS/10,011,BATH & BODY,0000000048598,RENO - PINK GRAPEFRUIT BODY BUTTER 50ML,PHASE OUT PRODUCTS,ML,50.000,1,1,1,Centimeter,Grams,1
119012037,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048596,WINTER BERRIES BODY MIST 100ML XM16,DISCON PRODUCT NON ORDERABLE,ML,100.000,14.8,4.4,4.4,Centimeter,Grams,225
5028197543051,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048596,WINTER BERRIES BODY MIST 100ML XM16,DISCON PRODUCT NON ORDERABLE,ML,100.000,14.8,4.4,4.4,Centimeter,Grams,225
190234022,19,CELEBRATIONS/10,011,BATH & BODY,0000000048600,RENO - HONEYMANIA BODY BUTTER 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,2.9,7.3,7.3,Centimeter,Grams,69
5028197449148,19,CELEBRATIONS/10,011,BATH & BODY,0000000048600,RENO - HONEYMANIA BODY BUTTER 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,2.9,7.3,7.3,Centimeter,Grams,69
112620465,23,BODY CARE/25,262,MORINGA,0000000048602,RENO - MORINGA BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
5028197998417,23,BODY CARE/25,262,MORINGA,0000000048602,RENO - MORINGA BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
112500592,23,BODY CARE/25,250,MANGO,0000000048603,RENO - MANGO BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
5028197998455,23,BODY CARE/25,250,MANGO,0000000048603,RENO - MANGO BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
119012045,24,BATH AND SHOWER/26,901,LIMITED EDITION CHRISTMAS,0000000048604,SPICED APPLE SHOWER GEL 250ML XM16,DISCON PRODUCT NON ORDERABLE,ML,250.000,18,5,5,Centimeter,Grams,294
5028197542924,24,BATH AND SHOWER/26,901,LIMITED EDITION CHRISTMAS,0000000048604,SPICED APPLE SHOWER GEL 250ML XM16,DISCON PRODUCT NON ORDERABLE,ML,250.000,18,5,5,Centimeter,Grams,294
112520607,23,BODY CARE/25,252,STRAWBERRY,0000000048605,RENO - STRAWBERRY BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
5028197998387,23,BODY CARE/25,252,STRAWBERRY,0000000048605,RENO - STRAWBERRY BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
112720174,23,BODY CARE/25,272,HONEYMANIA,0000000048606,RENO - HONEYMANIA BODY BUTTER 400ML,DISCON PRODUCT NON ORDERABLE,ML,400.000,8,11,11,Centimeter,Grams,452
5028197998394,23,BODY CARE/25,272,HONEYMANIA,0000000048606,RENO - HONEYMANIA BODY BUTTER 400ML,DISCON PRODUCT NON ORDERABLE,ML,400.000,8,11,11,Centimeter,Grams,452
119012053,24,BATH AND SHOWER/26,901,LIMITED EDITION CHRISTMAS,0000000048607,SPICED APPLE BATH FOAM 300ML XM16,DISCON PRODUCT NON ORDERABLE,ML,300.000,15,6,6,Centimeter,Grams,400
5028197550219,24,BATH AND SHOWER/26,901,LIMITED EDITION CHRISTMAS,0000000048607,SPICED APPLE BATH FOAM 300ML XM16,DISCON PRODUCT NON ORDERABLE,ML,300.000,15,6,6,Centimeter,Grams,400
119012061,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048608,SPICED APPLE BODY SCRUB 250ML XM16,DISCON PRODUCT NON ORDERABLE,ML,250.000,6.8,8.7,8.7,Centimeter,Grams,515
5028197543006,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048608,SPICED APPLE BODY SCRUB 250ML XM16,DISCON PRODUCT NON ORDERABLE,ML,250.000,6.8,8.7,8.7,Centimeter,Grams,515
112580479,23,BODY CARE/25,258,SATSUMA,0000000048609,RENO - SATSUMA BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
5028197998431,23,BODY CARE/25,258,SATSUMA,0000000048609,RENO - SATSUMA BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
112010492,23,BODY CARE/25,201,SHEA,0000000048610,RENO - SHEA BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,21,6,6,Centimeter,Grams,455
5028197301415,23,BODY CARE/25,201,SHEA,0000000048610,RENO - SHEA BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,21,6,6,Centimeter,Grams,455
5028197998462,23,BODY CARE/25,201,SHEA,0000000048610,RENO - SHEA BODY BUTTER 400ML,PHASE OUT PRODUCTS,ML,400.000,21,6,6,Centimeter,Grams,455
112730199,23,BODY CARE/25,273,WILD ARGAN OIL,0000000048611,RENO - WILD ARGAN OIL BODY BUTTER 400ML,PHASE IN PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
5028197998479,23,BODY CARE/25,273,WILD ARGAN OIL,0000000048611,RENO - WILD ARGAN OIL BODY BUTTER 400ML,PHASE IN PRODUCTS,ML,400.000,8,11,11,Centimeter,Grams,452
119012079,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048612,SPICED APPLE BODY BUTTER 200ML XM16,DISCON PRODUCT NON ORDERABLE,ML,200.000,4,11,11,Centimeter,Grams,240
5028197542917,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048612,SPICED APPLE BODY BUTTER 200ML XM16,DISCON PRODUCT NON ORDERABLE,ML,200.000,4,11,11,Centimeter,Grams,240
112730206,23,BODY CARE/25,273,WILD ARGAN OIL,0000000048613,RENO - WILD ARGAN OIL BODY LOTION 250ML,PHASE OUT PRODUCTS,ML,250.000,16.5,5.87,5.87,Centimeter,Grams,287
5028197449469,23,BODY CARE/25,273,WILD ARGAN OIL,0000000048613,RENO - WILD ARGAN OIL BODY LOTION 250ML,PHASE OUT PRODUCTS,ML,250.000,16.5,5.87,5.87,Centimeter,Grams,287
190234030,19,CELEBRATIONS/10,023,BODY CARE,0000000048614,RENO - WILD ARGAN OIL BODY LOTION 60ML,PHASE IN PRODUCTS,ML,60.000,9,4,4,Centimeter,Grams,74
5028197449568,19,CELEBRATIONS/10,023,BODY CARE,0000000048614,RENO - WILD ARGAN OIL BODY LOTION 60ML,PHASE IN PRODUCTS,ML,60.000,9,4,4,Centimeter,Grams,74
5028197777555,19,CELEBRATIONS/10,023,BODY CARE,0000000048614,RENO - WILD ARGAN OIL BODY LOTION 60ML,PHASE IN PRODUCTS,ML,60.000,9,4,4,Centimeter,Grams,74
112750139,23,BODY CARE/25,275,FUJI GREEN TEA,0000000048615,RENO - FUJI GREEN TEA BODY LOTION  250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,16.5,5.87,5.87,Centimeter,Grams,287
5028197461935,23,BODY CARE/25,275,FUJI GREEN TEA,0000000048615,RENO - FUJI GREEN TEA BODY LOTION  250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,16.5,5.87,5.87,Centimeter,Grams,287
112580487,23,BODY CARE/25,258,SATSUMA,0000000048616,RENO - SATSUMA BODY PUREE 250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,14,6,6,Centimeter,Grams,287
5028197449391,23,BODY CARE/25,258,SATSUMA,0000000048616,RENO - SATSUMA BODY PUREE 250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,14,6,6,Centimeter,Grams,287
190234048,19,CELEBRATIONS/10,011,BATH & BODY,0000000048617,RENO - STRAWBERRY BODY PUREE 60ML,PHASE IN PRODUCTS,ML,60.000,9,4,4,Centimeter,Grams,72
5028197449476,19,CELEBRATIONS/10,011,BATH & BODY,0000000048617,RENO - STRAWBERRY BODY PUREE 60ML,PHASE IN PRODUCTS,ML,60.000,9,4,4,Centimeter,Grams,72
112600425,23,BODY CARE/25,260,PINK GRAPEFRUIT,0000000048619,RENO - PINK GRAPEFRUIT BODY PUREE 250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,16.5,5.6,5.6,Centimeter,Grams,290
5028197449384,23,BODY CARE/25,260,PINK GRAPEFRUIT,0000000048619,RENO - PINK GRAPEFRUIT BODY PUREE 250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,16.5,5.6,5.6,Centimeter,Grams,290
119012087,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048620,SPICED APPLE BODY LOTION 250ML XM16,DISCON PRODUCT NON ORDERABLE,ML,250.000,18,5,5,Centimeter,Grams,280
5028197543013,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048620,SPICED APPLE BODY LOTION 250ML XM16,DISCON PRODUCT NON ORDERABLE,ML,250.000,18,5,5,Centimeter,Grams,280
119012095,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048622,SPICED APPLE LIP BALM 20ML XM16,DISCON PRODUCT NON ORDERABLE,ML,20.000,2,5,5,Centimeter,Grams,28
5028197543082,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048622,SPICED APPLE LIP BALM 20ML XM16,DISCON PRODUCT NON ORDERABLE,ML,20.000,2,5,5,Centimeter,Grams,28
119012102,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048623,SPICED APPLE HAND CREAM 30ML XM16,DISCON PRODUCT NON ORDERABLE,ML,30.000,11,3,3,Centimeter,Grams,36
5028197543112,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048623,SPICED APPLE HAND CREAM 30ML XM16,DISCON PRODUCT NON ORDERABLE,ML,30.000,11,3,3,Centimeter,Grams,36
119012110,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048624,SPICED APPLE BODY MIST 100ML XM16,DISCON PRODUCT NON ORDERABLE,ML,100.000,14.8,4.4,4.4,Centimeter,Grams,225
5028197543068,23,BODY CARE/25,901,LIMITED EDITION CHRISTMAS,0000000048624,SPICED APPLE BODY MIST 100ML XM16,DISCON PRODUCT NON ORDERABLE,ML,100.000,14.8,4.4,4.4,Centimeter,Grams,225
190234056,19,CELEBRATIONS/10,011,BATH & BODY,0000000048621,RENO - SATSUMA BODY PUREE 60ML,PHASE IN PRODUCTS,ML,60.000,1,1,1,Centimeter,Grams,1
5028197449513,19,CELEBRATIONS/10,011,BATH & BODY,0000000048621,RENO - SATSUMA BODY PUREE 60ML,PHASE IN PRODUCTS,ML,60.000,1,1,1,Centimeter,Grams,1
112520615,23,BODY CARE/25,252,STRAWBERRY,0000000048642,RENO - STRAWBERRY BODY PUREE 250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,16.5,5.6,5.6,Centimeter,Grams,290
5028197449360,23,BODY CARE/25,252,STRAWBERRY,0000000048642,RENO - STRAWBERRY BODY PUREE 250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,16.5,5.6,5.6,Centimeter,Grams,290
190234064,19,CELEBRATIONS/10,011,BATH & BODY,0000000048643,RENO - PINK GRAPEFRUIT BODY PUREE 60ML,PHASE IN PRODUCTS,ML,60.000,1,1,1,Centimeter,Grams,1
5028197449506,19,CELEBRATIONS/10,011,BATH & BODY,0000000048643,RENO - PINK GRAPEFRUIT BODY PUREE 60ML,PHASE IN PRODUCTS,ML,60.000,1,1,1,Centimeter,Grams,1
112500609,23,BODY CARE/25,250,MANGO,0000000048644,RENO - MANGO BODY WHIP 250ML,PHASE IN PRODUCTS,ML,250.000,16.5,5.87,5.87,Centimeter,Grams,287
5028197449414,23,BODY CARE/25,250,MANGO,0000000048644,RENO - MANGO BODY WHIP 250ML,PHASE IN PRODUCTS,ML,250.000,16.5,5.87,5.87,Centimeter,Grams,287
112010509,23,BODY CARE/25,201,SHEA,0000000048645,RENO - SHEA BODY WHIP 250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,17,6,6,Centimeter,Grams,276
5028197449421,23,BODY CARE/25,201,SHEA,0000000048645,RENO - SHEA BODY WHIP 250ML,CORE PRODUCT ORDERABLE ARTICLE,ML,250.000,17,6,6,Centimeter,Grams,276
190234072,19,CELEBRATIONS/10,011,BATH & BODY,0000000048646,RENO - MANGO BODY WHIP 60ML,CORE PRODUCT ORDERABLE ARTICLE,ML,60.000,9,3.8,3.8,Centimeter,Grams,74
5028197449537,19,CELEBRATIONS/10,011,BATH & BODY,0000000048646,RENO - MANGO BODY WHIP 60ML,CORE PRODUCT ORDERABLE ARTICLE,ML,60.000,9,3.8,3.8,Centimeter,Grams,74
190234080,19,CELEBRATIONS/10,011,BATH & BODY,0000000048647,RENO - SHEA BODY WHIP 60ML,PHASE IN PRODUCTS,ML,60.000,9,3.8,3.8,Centimeter,Grams,74
5028197449544,19,CELEBRATIONS/10,011,BATH & BODY,0000000048647,RENO - SHEA BODY WHIP 60ML,PHASE IN PRODUCTS,ML,60.000,9,3.8,3.8,Centimeter,Grams,74
112730214,23,BODY CARE/25,273,WILD ARGAN OIL,0000000048648,RENO - WILD ARGAN OIL BODY OIL 125ML,PHASE OUT PRODUCTS,ML,125.000,17,4,4,Centimeter,Grams,150
5028197459314,23,BODY CARE/25,273,WILD ARGAN OIL,0000000048648,RENO - WILD ARGAN OIL BODY OIL 125ML,PHASE OUT PRODUCTS,ML,125.000,17,4,4,Centimeter,Grams,150
112590361,23,BODY CARE/25,259,COCONUT,0000000048649,RENO - COCONUT BODY OIL 100ML,PHASE OUT PRODUCTS,ML,100.000,1,1,1,Centimeter,Grams,1
5028197999889,23,BODY CARE/25,259,COCONUT,0000000048649,RENO - COCONUT BODY OIL 100ML,PHASE OUT PRODUCTS,ML,100.000,1,1,1,Centimeter,Grams,1
112010517,23,BODY CARE/25,201,SHEA,0000000048650,RENO - SHEA BODY OIL 100ML,PHASE OUT PRODUCTS,ML,100.000,1,1,1,Centimeter,Grams,1
5028197999896,23,BODY CARE/25,201,SHEA,0000000048650,RENO - SHEA BODY OIL 100ML,PHASE OUT PRODUCTS,ML,100.000,1,1,1,Centimeter,Grams,1
115000036,23,BODY CARE/25,200,OLIVE,0000000048651,RENO - OLIVE BODY OIL 100ML,PHASE OUT PRODUCTS,ML,100.000,1,1,1,Centimeter,Grams,1
5028197999865,23,BODY CARE/25,200,OLIVE,0000000048651,RENO - OLIVE BODY OIL 100ML,PHASE OUT PRODUCTS,ML,100.000,1,1,1,Centimeter,Grams,1
112620473,23,BODY CARE/25,262,MORINGA,0000000048652,RENO - MORINGA BODY OIL 100ML,PHASE OUT PRODUCTS,ML,100.000,1,1,1,Centimeter,Grams,1
5028197999872,23,BODY CARE/25,262,MORINGA,0000000048652,RENO - MORINGA BODY OIL 100ML,PHASE OUT PRODUCTS,ML,100.000,1,1,1,Centimeter,Grams,1
190234098,19,CELEBRATIONS/10,011,BATH & BODY,0000000048653,RENO - PINK GRAPEFRUIT BODY SCRUB 50ML,PHASE OUT PRODUCTS,ML,50.000,1,1,1,Centimeter,Grams,1
5028197452322,19,CELEBRATIONS/10,011,BATH & BODY,0000000048653,RENO - PINK GRAPEFRUIT BODY SCRUB 50ML,PHASE OUT PRODUCTS,ML,50.000,1,1,1,Centimeter,Grams,1
190234105,19,CELEBRATIONS/10,011,BATH & BODY,0000000048654,RENO - SHEA BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,76
5028197462208,19,CELEBRATIONS/10,011,BATH & BODY,0000000048654,RENO - SHEA BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,76
5028197543914,19,CELEBRATIONS/10,011,BATH & BODY,0000000048654,RENO - SHEA BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,76
190234113,19,CELEBRATIONS/10,011,BATH & BODY,0000000048656,RENO - MORINGA BODY SCRUB 50ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
5028197451776,19,CELEBRATIONS/10,011,BATH & BODY,0000000048656,RENO - MORINGA BODY SCRUB 50ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
190234121,19,CELEBRATIONS/10,011,BATH & BODY,0000000048657,RENO - HONEYMANIA  BODY SCRUB 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,1,1,1,Centimeter,Grams,1
5028197451660,19,CELEBRATIONS/10,011,BATH & BODY,0000000048657,RENO - HONEYMANIA  BODY SCRUB 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,1,1,1,Centimeter,Grams,1
190234139,19,CELEBRATIONS/10,011,BATH & BODY,0000000048658,RENO - COCONUT  BODY SCRUB 50ML,CORE PRODUCT ORDERABLE ARTICLE,ML,50.000,4,6,6,Centimeter,Grams,70
5028197452513,19,CELEBRATIONS/10,011,BATH & BODY,0000000048658,RENO - COCONUT  BODY SCRUB 50ML,CORE PRODUCT ORDERABLE ARTICLE,ML,50.000,4,6,6,Centimeter,Grams,70
5028197543853,19,CELEBRATIONS/10,011,BATH & BODY,0000000048658,RENO - COCONUT  BODY SCRUB 50ML,CORE PRODUCT ORDERABLE ARTICLE,ML,50.000,4,6,6,Centimeter,Grams,70
190234147,19,CELEBRATIONS/10,011,BATH & BODY,0000000048659,RENO - OLIVE  BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,70
5028197451707,19,CELEBRATIONS/10,011,BATH & BODY,0000000048659,RENO - OLIVE  BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,70
5028197540074,19,CELEBRATIONS/10,011,BATH & BODY,0000000048659,RENO - OLIVE  BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,70
5028197543884,19,CELEBRATIONS/10,011,BATH & BODY,0000000048659,RENO - OLIVE  BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,70
190234155,19,CELEBRATIONS/10,011,BATH & BODY,0000000048660,RENO - WILD ARGAN OIL BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,3.7,5.9,5.9,Centimeter,Grams,69
5028197452964,19,CELEBRATIONS/10,011,BATH & BODY,0000000048660,RENO - WILD ARGAN OIL BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,3.7,5.9,5.9,Centimeter,Grams,69
5028197543860,19,CELEBRATIONS/10,011,BATH & BODY,0000000048660,RENO - WILD ARGAN OIL BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,3.7,5.9,5.9,Centimeter,Grams,69
190234163,19,CELEBRATIONS/10,011,BATH & BODY,0000000048661,RENO - MANGO BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,76
5028197452865,19,CELEBRATIONS/10,011,BATH & BODY,0000000048661,RENO - MANGO BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,76
5028197543907,19,CELEBRATIONS/10,011,BATH & BODY,0000000048661,RENO - MANGO BODY SCRUB 50ML,PHASE IN PRODUCTS,ML,50.000,4,6,6,Centimeter,Grams,76
112750147,23,BODY CARE/25,275,FUJI GREEN TEA,0000000048663,RENO - FUJI GREEN TEA BODY SORBET  200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
5028197455095,23,BODY CARE/25,275,FUJI GREEN TEA,0000000048663,RENO - FUJI GREEN TEA BODY SORBET  200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
5028197537241,23,BODY CARE/25,275,FUJI GREEN TEA,0000000048663,RENO - FUJI GREEN TEA BODY SORBET  200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
112600433,23,BODY CARE/25,260,PINK GRAPEFRUIT,0000000048664,RENO - PINK GRAPEFRUIT BODY SORBET 200ML,PHASE OUT PRODUCTS,ML,200.000,1,1,1,Centimeter,Grams,1
5028197455064,23,BODY CARE/25,260,PINK GRAPEFRUIT,0000000048664,RENO - PINK GRAPEFRUIT BODY SORBET 200ML,PHASE OUT PRODUCTS,ML,200.000,1,1,1,Centimeter,Grams,1
112520623,23,BODY CARE/25,252,STRAWBERRY,0000000048665,RENO - STRAWBERRY BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
5028197455040,23,BODY CARE/25,252,STRAWBERRY,0000000048665,RENO - STRAWBERRY BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
5028197524906,23,BODY CARE/25,252,STRAWBERRY,0000000048665,RENO - STRAWBERRY BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
112620481,23,BODY CARE/25,262,MORINGA,0000000048666,RENO - MORINGA BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,8,5,Centimeter,Grams,243
5028197455057,23,BODY CARE/25,262,MORINGA,0000000048666,RENO - MORINGA BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,8,5,Centimeter,Grams,243
5028197524876,23,BODY CARE/25,262,MORINGA,0000000048666,RENO - MORINGA BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,8,5,Centimeter,Grams,243
112500617,23,BODY CARE/25,250,MANGO,0000000048667,RENO - MANGO BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,8,5,Centimeter,Grams,243
5028197455088,23,BODY CARE/25,250,MANGO,0000000048667,RENO - MANGO BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,8,5,Centimeter,Grams,243
5028197524869,23,BODY CARE/25,250,MANGO,0000000048667,RENO - MANGO BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,8,5,Centimeter,Grams,243
112580495,23,BODY CARE/25,258,SATSUMA,0000000048668,RENO - SATSUMA BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
5028197455071,23,BODY CARE/25,258,SATSUMA,0000000048668,RENO - SATSUMA BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
5028197524890,23,BODY CARE/25,258,SATSUMA,0000000048668,RENO - SATSUMA BODY SORBET 200ML,PHASE IN PRODUCTS,ML,200.000,18,7.6,4.9,Centimeter,Grams,243
112710026,23,BODY CARE/25,271,VANILLA,0000000048670,RENO - VANILLA EDT 30ML,PHASE IN PRODUCTS,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
5028197461898,23,BODY CARE/25,271,VANILLA,0000000048670,RENO - VANILLA EDT 30ML,PHASE IN PRODUCTS,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
112520631,23,BODY CARE/25,252,STRAWBERRY,0000000048671,RENO - STRAWBERRY EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
5028197455798,23,BODY CARE/25,252,STRAWBERRY,0000000048671,RENO - STRAWBERRY EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
112590379,23,BODY CARE/25,259,COCONUT,0000000048673,RENO - COCONUT EDT 30MLE,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.5,4,4,Centimeter,Grams,90
5028197455910,23,BODY CARE/25,259,COCONUT,0000000048673,RENO - COCONUT EDT 30MLE,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.5,4,4,Centimeter,Grams,90
112500625,23,BODY CARE/25,250,MANGO,0000000048674,RENO - MANGO EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
5028197455934,23,BODY CARE/25,250,MANGO,0000000048674,RENO - MANGO EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
112620499,23,BODY CARE/25,262,MORINGA,0000000048675,RENO - MORINGA EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
5028197455811,23,BODY CARE/25,262,MORINGA,0000000048675,RENO - MORINGA EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
112600441,23,BODY CARE/25,260,PINK GRAPEFRUIT,0000000048676,RENO - PINK GRAPEFRUIT EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.5,4,4,Centimeter,Grams,90
5028197455866,23,BODY CARE/25,260,PINK GRAPEFRUIT,0000000048676,RENO - PINK GRAPEFRUIT EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.5,4,4,Centimeter,Grams,90
112580502,23,BODY CARE/25,258,SATSUMA,0000000048677,RENO - SATSUMA EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.5,4,4,Centimeter,Grams,90
5028197455880,23,BODY CARE/25,258,SATSUMA,0000000048677,RENO - SATSUMA EDT 30ML,CORE PRODUCT ORDERABLE ARTICLE,ML,30.000,8.5,4,4,Centimeter,Grams,90
112720182,23,BODY CARE/25,272,HONEYMANIA,0000000048678,RENO - HONEYMANIA EDT 30ML,DISCON PRODUCT NON ORDERABLE,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
5028197455804,23,BODY CARE/25,272,HONEYMANIA,0000000048678,RENO - HONEYMANIA EDT 30ML,DISCON PRODUCT NON ORDERABLE,ML,30.000,8.83,4.25,4.15,Centimeter,Grams,89
113500161,23,BODY CARE/25,350,HAND ALMOND,0000000048679,RENO - ALMOND HAND AND NAIL CREAM  30ML,PHASE IN PRODUCTS,ML,30.000,12.5,2.3,2.3,Centimeter,Grams,37
5028197526917,23,BODY CARE/25,350,HAND ALMOND,0000000048679,RENO - ALMOND HAND AND NAIL CREAM  30ML,PHASE IN PRODUCTS,ML,30.000,12.5,2.3,2.3,Centimeter,Grams,37
5028197546410,23,BODY CARE/25,350,HAND ALMOND,0000000048679,RENO - ALMOND HAND AND NAIL CREAM  30ML,PHASE IN PRODUCTS,ML,30.000,12.5,2.3,2.3,Centimeter,Grams,37
113500179,23,BODY CARE/25,350,HAND ALMOND,0000000048680,RENO - ALMOND HAND AND NAIL CREAM  100ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
5028197526948,23,BODY CARE/25,350,HAND ALMOND,0000000048680,RENO - ALMOND HAND AND NAIL CREAM  100ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
